doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2011-04-27,2011-04-27,59.11377116358766,1.8932796218811494,22,False,4130,2011Q2,52.41566528779935,96.84210526315789,94.73684210526315
stmt-2011-06-22,2011-06-22,54.29080556745142,1.870263443918335,22,False,3720,2011Q2,47.592699691663114,80.0,6.315789473684211
stmt-2011-11-02,2011-11-02,53.823224683102,1.8692819249040769,22,False,3907,2011Q4,50.00418248973123,74.73684210526315,51.05263157894737
stmt-2012-01-25,2012-01-25,47.26680800282077,1.8676546170840136,22,False,1969,2012Q1,50.00418248973123,34.73684210526316,51.05263157894737
stmt-2012-04-25,2012-04-25,56.714815728070064,1.8876267268887292,22,False,1944,2012Q2,53.50548550097973,88.42105263157895,96.84210526315789
stmt-2012-06-20,2012-06-20,49.71220970557306,1.8761765001498794,22,False,2022,2012Q2,46.502879478482726,53.68421052631579,4.2105263157894735
stmt-2012-09-13,2012-09-13,52.16611180045198,1.8710853596797943,22,False,1340,2012Q3,50.00418248973123,64.21052631578948,51.05263157894737
stmt-2012-12-12,2012-12-12,60.591782419018095,1.9091702666808394,22,False,5734,2012Q4,50.00418248973123,97.89473684210527,51.05263157894737
stmt-2013-03-20,2013-03-20,54.563935608100095,1.9197044969316563,21,False,1740,2013Q1,50.00418248973123,81.05263157894737,51.05263157894737
stmt-2013-06-19,2013-06-19,52.94333028166749,1.9211283637517593,21,False,1835,2013Q2,50.00418248973123,67.36842105263158,51.05263157894737
stmt-2013-09-18,2013-09-18,53.39225612546565,1.8859359868387693,22,False,1939,2013Q3,50.00418248973123,70.52631578947368,51.05263157894737
stmt-2013-12-18,2013-12-18,46.503620270603285,1.8712502247690985,22,True,8000,2013Q4,50.00418248973123,29.47368421052631,51.05263157894737
stmt-2014-03-19,2014-03-19,48.53015854454493,1.9178570582120924,21,True,8000,2014Q1,50.00418248973123,45.26315789473684,51.05263157894737
stmt-2014-06-18,2014-06-18,49.5298097275624,1.8723545386554972,22,True,8000,2014Q2,50.00418248973123,52.63157894736842,51.05263157894737
stmt-2014-09-17,2014-09-17,50.50618072654571,1.9089743470033205,21,True,8000,2014Q3,50.00418248973123,57.89473684210527,51.05263157894737
stmt-2014-12-17,2014-12-17,57.49767612572938,1.922791295360228,21,False,4132,2014Q4,50.00418248973123,92.63157894736842,51.05263157894737
