doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2011-04-27,2011-04-27,46.7020846476622,1.8250488139817673,23,False,6619,2011Q2,48.39405248480439,27.368421052631582,22.105263157894736
stmt-2011-06-22,2011-06-22,49.92716249136074,1.8299544390060383,23,False,3545,2011Q2,51.61913032850293,48.421052631578945,77.89473684210526
stmt-2011-11-02,2011-11-02,51.52786694353035,1.8223418780481022,23,False,6499,2011Q4,50.00659140665366,60.0,50.0
stmt-2012-01-25,2012-01-25,52.54687137270904,1.8206745445728667,23,False,8000,2012Q1,50.00659140665366,67.36842105263158,50.0
stmt-2012-04-25,2012-04-25,53.5689822046083,1.8257940976890465,23,False,4175,2012Q2,49.63398824327916,74.73684210526315,31.57894736842105
stmt-2012-06-20,2012-06-20,54.314188531357296,1.821594269179151,23,False,2971,2012Q2,50.37919457002816,75.78947368421053,68.42105263157895
stmt-2012-09-13,2012-09-13,55.809178019344365,1.83139422980677,23,False,5827,2012Q3,50.00659140665366,85.26315789473684,50.0
stmt-2012-12-12,2012-12-12,55.51428121255148,1.826340223802262,23,False,8000,2012Q4,50.00659140665366,84.21052631578947,50.0
stmt-2013-03-20,2013-03-20,54.92300387713767,1.8190477513144556,23,False,5970,2013Q1,50.00659140665366,81.05263157894737,50.0
stmt-2013-06-19,2013-06-19,57.436196175814615,1.8469545550869313,23,False,8000,2013Q2,50.00659140665366,91.57894736842105,50.0
stmt-2013-09-18,2013-09-18,48.983716999881246,1.822599407140509,23,False,8000,2013Q3,50.00659140665366,41.05263157894737,50.0
stmt-2013-12-18,2013-12-18,54.664828115535585,1.8280894910218175,23,False,8000,2013Q4,50.00659140665366,80.0,50.0
stmt-2014-03-19,2014-03-19,51.68522307228827,1.8358788882249688,23,False,8000,2014Q1,50.00659140665366,61.05263157894737,50.0
stmt-2014-06-18,2014-06-18,53.316487468735914,1.8255044086543808,23,False,8000,2014Q2,50.00659140665366,73.68421052631578,50.0
stmt-2014-09-17,2014-09-17,56.722789669076626,1.8311121058445012,23,False,8000,2014Q3,50.00659140665366,90.52631578947368,50.0
stmt-2014-12-17,2014-12-17,50.3737232425928,1.8602041205898738,22,False,8000,2014Q4,50.00659140665366,53.68421052631579,50.0
stmt-2015-03-18,2015-03-18,50.183352315627396,1.8245775876463737,23,False,8000,2015Q1,50.00659140665366,52.63157894736842,50.0
stmt-2015-06-17,2015-06-17,49.84398851373055,1.8186532689983594,23,False,8000,2015Q2,50.00659140665366,47.368421052631575,50.0
stmt-2015-09-17,2015-09-17,48.53896435005436,1.8421434429353862,23,False,8000,2015Q3,50.00659140665366,37.89473684210527,50.0
stmt-2015-12-16,2015-12-16,49.99009546980203,1.822300068845175,23,False,8000,2015Q4,50.00659140665366,49.473684210526315,50.0
stmt-2016-03-16,2016-03-16,50.41607308353477,1.8277289509360441,23,False,8000,2016Q1,50.00659140665366,54.736842105263165,50.0
stmt-2016-06-15,2016-06-15,51.13869248815317,1.8283250870706298,23,False,8000,2016Q2,50.00659140665366,57.89473684210527,50.0
stmt-2016-09-21,2016-09-21,52.0550369491832,1.860702692238202,22,False,8000,2016Q3,50.00659140665366,63.1578947368421,50.0
stmt-2016-12-14,2016-12-14,56.19909031757846,1.8462854000899873,23,False,6594,2016Q4,50.00659140665366,86.31578947368422,50.0
stmt-2017-03-15,2017-03-15,57.49254095081379,1.8450490227227836,23,False,6881,2017Q1,50.00659140665366,92.63157894736842,50.0
stmt-2017-06-14,2017-06-14,56.40514278593653,1.8380741932882376,23,False,8000,2017Q2,50.00659140665366,88.42105263157895,50.0
stmt-2017-09-20,2017-09-20,57.516197830683616,1.840267818095581,23,False,8000,2017Q3,50.00659140665366,93.6842105263158,50.0
stmt-2017-12-13,2017-12-13,59.356202643911104,1.8697925808323725,22,False,7779,2017Q4,50.00659140665366,97.89473684210527,50.0
stmt-2018-03-21,2018-03-21,57.668197399634174,1.8759774202172295,22,False,5727,2018Q1,50.00659140665366,94.73684210526315,50.0
stmt-2018-06-13,2018-06-13,61.3341445565909,1.8834183781908491,23,False,7452,2018Q2,50.00659140665366,100.0,50.0
stmt-2018-09-26,2018-09-26,56.256393768903564,1.8303045020900146,23,False,4305,2018Q3,50.00659140665366,87.36842105263159,50.0
stmt-2018-12-19,2018-12-19,49.357535456879646,1.8261506528423688,23,False,8000,2018Q4,50.00659140665366,45.26315789473684,50.0
stmt-2019-01-30,2019-01-30,43.937573340747306,1.882444912543853,23,False,8000,2019Q1,48.76067081379717,12.631578947368421,23.157894736842106
stmt-2019-03-20,2019-03-20,46.42941452646029,1.827745409404574,23,False,5417,2019Q1,51.252511999510155,24.210526315789473,76.84210526315789
stmt-2019-05-01,2019-05-01,44.7980342377962,1.82685932114152,23,False,5973,2019Q2,50.02350387060041,18.947368421052634,65.26315789473685
stmt-2019-06-19,2019-06-19,44.76420930990271,1.8375796586036306,23,False,5118,2019Q2,49.98967894270692,17.894736842105264,34.73684210526316
stmt-2019-07-31,2019-07-31,45.75206183138258,1.8732589589966322,22,False,5206,2019Q3,49.01420562080648,23.157894736842106,26.31578947368421
stmt-2019-09-18,2019-09-18,47.73683340307696,1.848309587122146,22,False,3845,2019Q3,50.99897719250085,32.631578947368425,73.68421052631578
stmt-2019-10-30,2019-10-30,45.61647994288616,1.8286444122619416,23,False,5989,2019Q4,50.17554556929713,22.105263157894736,66.3157894736842
stmt-2019-12-11,2019-12-11,45.278571617599226,1.8357273179908775,23,False,6833,2019Q4,49.837637244010196,21.052631578947366,33.68421052631579
stmt-2020-01-29,2020-01-29,45.272962466444575,1.8348693920337587,23,False,6151,2020Q1,51.749239398214236,20.0,78.94736842105263
stmt-2020-03-03,2020-03-03,37.644259203631535,1.938994683174175,23,False,509,2020Q1,44.120536135401196,3.1578947368421053,3.1578947368421053
stmt-2020-03-15,2020-03-15,47.67372175457591,1.8700831341626913,22,False,3701,2020Q1,54.14999868634557,30.526315789473685,95.78947368421052
stmt-2020-04-29,2020-04-29,48.275214568930636,1.863457208835763,22,False,3898,2020Q2,49.832489588241216,35.78947368421053,32.631578947368425
stmt-2020-06-10,2020-06-10,48.62341820575553,1.8269590099946362,23,False,8000,2020Q2,50.18069322506611,38.94736842105263,67.36842105263158
stmt-2020-07-29,2020-07-29,47.68127327807563,1.8261407468320368,23,False,5379,2020Q3,43.5305568031078,31.57894736842105,1.0526315789473684
stmt-2020-09-16,2020-09-16,60.63334248516736,1.8898199483020592,22,False,5879,2020Q3,56.48262601019953,98.94736842105263,100.0
stmt-2020-11-05,2020-11-05,53.1221249626539,1.8561030802030725,22,False,3993,2020Q4,49.35607892755322,70.52631578947368,28.421052631578945
stmt-2020-12-16,2020-12-16,54.423149920854776,1.8278054379383448,23,False,8000,2020Q4,50.6571038857541,76.84210526315789,71.57894736842105
stmt-2021-01-27,2021-01-27,54.6473007887804,1.8529384049091835,22,False,5827,2021Q1,48.241445128380484,78.94736842105263,21.052631578947366
stmt-2021-03-17,2021-03-17,58.17759334532675,1.830269128507061,23,False,6550,2021Q1,51.77173768492683,96.84210526315789,80.0
stmt-2021-04-28,2021-04-28,57.677151545491284,1.8245913346885172,23,False,4302,2021Q2,52.61394846190646,95.78947368421052,86.31578947368422
stmt-2021-06-16,2021-06-16,52.46243743498569,1.863109581814667,22,False,8000,2021Q2,47.399234351400864,66.3157894736842,14.736842105263156
stmt-2021-07-28,2021-07-28,50.09170020951912,1.8227273149337377,23,False,5276,2021Q3,47.53606286132054,50.526315789473685,16.842105263157894
stmt-2021-09-22,2021-09-22,55.03275730018536,1.8199312471061542,23,False,7957,2021Q3,52.47711995198678,82.10526315789474,84.21052631578947
stmt-2021-11-03,2021-11-03,50.86403629532926,1.825664605017938,23,False,5404,2021Q4,47.166685740335474,56.84210526315789,11.578947368421053
stmt-2021-12-15,2021-12-15,56.54384762796563,1.8238317580204444,23,False,7407,2021Q4,52.84649707297185,89.47368421052632,89.47368421052632
stmt-2022-01-26,2022-01-26,51.319461409828,1.8636299545244075,22,False,5596,2022Q1,49.07968296220965,58.94736842105262,27.368421052631582
stmt-2022-03-16,2022-03-16,53.17327829871602,1.8252356158404917,23,False,6975,2022Q1,50.93349985109767,71.57894736842105,72.63157894736842
stmt-2022-05-04,2022-05-04,54.44519225767035,1.8644964776509338,22,False,5495,2022Q2,51.076234676285,77.89473684210526,74.73684210526315
stmt-2022-06-15,2022-06-15,52.30590571840767,1.834178414094196,23,False,6502,2022Q2,48.93694813702232,65.26315789473685,25.263157894736842
stmt-2022-07-27,2022-07-27,47.92035882864195,1.8265513033497085,23,False,4525,2022Q3,47.31157210721747,33.68421052631579,12.631578947368421
