doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2011-04-27,2011-04-27,46.787070133647816,1.8220244919487998,23,False,6619,2011Q2,49.334729665296784,26.31578947368421,29.47368421052631
stmt-2011-06-22,2011-06-22,48.11603447595287,1.820843740786685,23,False,3545,2011Q2,50.66369400760184,34.73684210526316,70.52631578947368
stmt-2011-11-02,2011-11-02,50.43460579170549,1.8223241162280301,23,False,6499,2011Q4,49.99921183644931,54.736842105263165,50.0
stmt-2012-01-25,2012-01-25,51.47294162830004,1.8392119644144267,22,False,8000,2012Q1,49.99921183644931,62.10526315789474,50.0
stmt-2012-04-25,2012-04-25,51.40496151998762,1.8224954751218267,23,False,4175,2012Q2,49.60954019888943,61.05263157894737,31.57894736842105
stmt-2012-06-20,2012-06-20,52.184304795107394,1.859157927700958,22,False,2971,2012Q2,50.3888834740092,66.3157894736842,68.42105263157895
stmt-2012-09-13,2012-09-13,53.655416654902595,1.8397555719320955,23,False,5827,2012Q3,49.99921183644931,77.89473684210526,50.0
stmt-2012-12-12,2012-12-12,58.16635888460304,1.8296795571141413,23,False,8000,2012Q4,49.99921183644931,97.89473684210527,50.0
stmt-2013-03-20,2013-03-20,55.87004105186885,1.8235409988914864,23,False,5970,2013Q1,49.99921183644931,89.47368421052632,50.0
stmt-2013-06-19,2013-06-19,54.91082522928632,1.8257100733401135,23,False,8000,2013Q2,49.99921183644931,85.26315789473684,50.0
stmt-2013-09-18,2013-09-18,50.09382481124936,1.8230192866580635,23,False,8000,2013Q3,49.99921183644931,52.63157894736842,50.0
stmt-2013-12-18,2013-12-18,54.0503018405623,1.827354813388416,23,False,8000,2013Q4,49.99921183644931,82.10526315789474,50.0
stmt-2014-03-19,2014-03-19,52.768825313792235,1.8211737253830904,23,False,8000,2014Q1,49.99921183644931,72.63157894736842,50.0
stmt-2014-06-18,2014-06-18,52.31959148767021,1.8659660975389742,22,False,8000,2014Q2,49.99921183644931,67.36842105263158,50.0
stmt-2014-09-17,2014-09-17,57.65018828204442,1.8289511963535152,23,False,8000,2014Q3,49.99921183644931,96.84210526315789,50.0
stmt-2014-12-17,2014-12-17,49.31972966454163,1.8227956562920464,23,False,8000,2014Q4,49.99921183644931,46.31578947368421,50.0
stmt-2015-03-18,2015-03-18,52.1609792255989,1.864972562288302,22,False,8000,2015Q1,49.99921183644931,65.26315789473685,50.0
stmt-2015-06-17,2015-06-17,48.393079002001755,1.821727926285254,23,False,8000,2015Q2,49.99921183644931,36.84210526315789,50.0
stmt-2015-09-17,2015-09-17,48.79824911901578,1.8222623890366922,23,False,8000,2015Q3,49.99921183644931,42.10526315789473,50.0
stmt-2015-12-16,2015-12-16,51.222236671872324,1.824118482961409,23,False,8000,2015Q4,49.99921183644931,60.0,50.0
stmt-2016-03-16,2016-03-16,49.42519782473791,1.8198008439899234,23,False,8000,2016Q1,49.99921183644931,47.368421052631575,50.0
stmt-2016-06-15,2016-06-15,49.577940915021784,1.8200139937362922,23,False,8000,2016Q2,49.99921183644931,49.473684210526315,50.0
stmt-2016-09-21,2016-09-21,51.11154572984948,1.8217965670630218,23,False,8000,2016Q3,49.99921183644931,56.84210526315789,50.0
stmt-2016-12-14,2016-12-14,52.93011964714743,1.8613741324872388,22,False,6594,2016Q4,49.99921183644931,75.78947368421053,50.0
stmt-2017-03-15,2017-03-15,57.18891898621207,1.8477472943164086,22,False,6881,2017Q1,49.99921183644931,95.78947368421052,50.0
stmt-2017-06-14,2017-06-14,53.64771103828551,1.8211929275608711,23,False,8000,2017Q2,49.99921183644931,76.84210526315789,50.0
stmt-2017-09-20,2017-09-20,56.0700030517518,1.8196393039698038,23,False,8000,2017Q3,49.99921183644931,91.57894736842105,50.0
stmt-2017-12-13,2017-12-13,58.21055448992357,1.8244286764254294,23,False,7779,2017Q4,49.99921183644931,98.94736842105263,50.0
stmt-2018-03-21,2018-03-21,54.27822398078429,1.8180490646378087,23,False,5727,2018Q1,49.99921183644931,83.15789473684211,50.0
stmt-2018-06-13,2018-06-13,60.069921497242085,1.8907254389654828,22,False,7452,2018Q2,49.99921183644931,100.0,50.0
stmt-2018-09-26,2018-09-26,53.80853242731495,1.822506551314671,23,False,4305,2018Q3,49.99921183644931,80.0,50.0
stmt-2018-12-19,2018-12-19,49.50125105201994,1.820186079687033,23,False,8000,2018Q4,49.99921183644931,48.421052631578945,50.0
stmt-2019-01-30,2019-01-30,44.706759838239336,1.875883560788386,23,False,8000,2019Q1,48.77783126006569,11.578947368421053,23.157894736842106
stmt-2019-03-20,2019-03-20,47.149520991006575,1.818697372001478,23,False,5417,2019Q1,51.22059241283293,27.368421052631582,76.84210526315789
stmt-2019-05-01,2019-05-01,44.415357169483926,1.8479647879549992,23,False,5973,2019Q2,49.29198191927279,10.526315789473683,28.421052631578945
stmt-2019-06-19,2019-06-19,45.829817003836965,1.8191819252760564,23,False,5118,2019Q2,50.70644175362583,17.894736842105264,71.57894736842105
stmt-2019-07-31,2019-07-31,47.93528466174898,1.8183908665652027,23,False,5206,2019Q3,49.65230324449561,32.631578947368425,32.631578947368425
stmt-2019-09-18,2019-09-18,48.62910184565638,1.8590454268481635,22,False,3845,2019Q3,50.34612042840301,38.94736842105263,67.36842105263158
stmt-2019-10-30,2019-10-30,48.07173632888285,1.8626805215904618,22,False,5989,2019Q4,51.18701121160767,33.68421052631579,75.78947368421053
stmt-2019-12-11,2019-12-11,45.69613757856614,1.8272793505176068,23,False,6833,2019Q4,48.811412461290956,15.789473684210526,24.210526315789473
stmt-2020-01-29,2020-01-29,45.346629062144075,1.8678549449896864,22,False,6151,2020Q1,51.50999288508654,13.684210526315791,80.0
stmt-2020-03-03,2020-03-03,39.41979420044406,1.955544665142197,22,False,509,2020Q1,45.583158023386524,2.1052631578947367,3.1578947368421053
stmt-2020-03-15,2020-03-15,46.741120777932395,1.8237373531050034,23,False,3701,2020Q1,52.90448460087486,25.263157894736842,92.63157894736842
stmt-2020-04-29,2020-04-29,47.25345350886819,1.8196359016969348,23,False,3898,2020Q2,49.436025021664754,28.421052631578945,30.526315789473685
stmt-2020-06-10,2020-06-10,48.37982713843731,1.8185180663422211,23,False,8000,2020Q2,50.56239865123387,35.78947368421053,69.47368421052632
stmt-2020-07-29,2020-07-29,45.83414283189613,1.8291108547613155,23,False,5379,2020Q3,45.20541794995608,18.947368421052634,2.1052631578947367
stmt-2020-09-16,2020-09-16,55.4217306048826,1.8178221724379677,23,False,5879,2020Q3,54.793005722942546,88.42105263157895,98.94736842105263
stmt-2020-11-05,2020-11-05,51.54988139183011,1.8568194122915571,22,False,3993,2020Q4,48.28210912868348,63.1578947368421,18.947368421052634
stmt-2020-12-16,2020-12-16,54.984086807361784,1.8201060535314513,23,False,8000,2020Q4,51.71631454421515,86.31578947368422,82.10526315789474
stmt-2021-01-27,2021-01-27,55.40591874915127,1.8532969478787216,22,False,5827,2021Q1,49.17988257091052,87.36842105263159,27.368421052631582
stmt-2021-03-17,2021-03-17,57.04457728022885,1.8122864412959991,23,False,6550,2021Q1,50.8185411019881,94.73684210526315,72.63157894736842
stmt-2021-04-28,2021-04-28,56.668945097755426,1.8262878819791954,23,False,4302,2021Q2,52.12406187236698,92.63157894736842,88.42105263157895
stmt-2021-06-16,2021-06-16,52.41924502592009,1.8314913538054465,23,False,8000,2021Q2,47.874361800531645,68.42105263157895,12.631578947368421
stmt-2021-07-28,2021-07-28,50.65898940274902,1.8197993053698833,23,False,5276,2021Q3,46.98298403171752,55.78947368421052,8.421052631578947
stmt-2021-09-22,2021-09-22,56.6914450122126,1.8249731033661736,23,False,7957,2021Q3,53.015439641181096,93.6842105263158,93.6842105263158
stmt-2021-11-03,2021-11-03,48.62884073881288,1.8193193226653617,23,False,5404,2021Q4,48.00236055219743,37.89473684210527,14.736842105263156
stmt-2021-12-15,2021-12-15,52.62254330731665,1.818736031998502,23,False,7407,2021Q4,51.996063120701194,69.47368421052632,86.31578947368422
stmt-2022-01-26,2022-01-26,56.01369921140026,1.8335727491273879,23,False,5596,2022Q1,51.690790573118974,90.52631578947368,81.05263157894737
stmt-2022-03-16,2022-03-16,52.63054173806094,1.8215482259139473,23,False,6975,2022Q1,48.30763309977966,70.52631578947368,20.0
stmt-2022-05-04,2022-05-04,53.8081178121658,1.825959157160518,23,False,5495,2022Q2,50.98745602866123,78.94736842105263,73.68421052631578
stmt-2022-06-15,2022-06-15,51.83162942774197,1.8681682024399644,22,False,6502,2022Q2,49.010967644237404,64.21052631578948,26.31578947368421
stmt-2022-07-27,2022-07-27,50.00451732336891,1.8446995175440153,22,False,4525,2022Q3,48.0019735072099,51.578947368421055,13.684210526315791
stmt-2022-09-21,2022-09-21,53.99899398184775,1.8659957123005868,22,False,7547,2022Q3,51.996450165688735,81.05263157894737,87.36842105263159
